collision_index,severity_rating
197945FD00213,2
197945GD00067,2
197945GD00102,2
197945GK00038,1
197945GL00056,2
197945GL00217,1
1979461109079,1
1979461204449,3
1979461205799,3
1979461300059,2
1979461305299,2
1979462104739,2
1979462106249,2
1979462107209,2
1979462201959,1
1979462205269,2
1979463105249,2
1979463105279,2
1979463106319,2
1979463106579,2
1979463110339,3
1979463201599,2
1979463204589,2
1979463205519,2
1979463206499,2
1979463209449,2
1979464101619,2
1979464103039,2
1979464104519,2
1979464106629,1
1979464200179,2
1979464201749,2
1979464204039,3
1979464204539,2
1979464207509,2
1979464207539,3
1979465106739,2
1979465109929,2
1979465200579,2
1979465202389,2
1979465202989,2
1979465210319,2
1979466101239,2
1979466102299,2
1979466102969,2
1979466204839,2
1979466207679,2
1979466301449,2
1979466301849,2
1979466305209,4
1979466406769,2
1979467102139,2
1979467102989,2
1979467103199,1
1979467202059,2
1979467203689,2
1979467205969,2
1979467206489,1
197947CA90207,2
197947CA90350,3
197947CA90352,3
197947CA90643,2
197947CA90828,1
197947CA91067,2
197947CA91210,1
197947CA91291,2
197947NA90226,1
197947NA90267,2
197947NA91040,2
197947NA91066,2
197947NA91095,2
197947RA90122,2
197947RA90230,2
197947RA90331,1
197947SA90029,1
197947SA90030,2
197947SA90119,2
197947SA90159,2
197947SA90306,2
197947TA90090,1
197947TA90371,2
197947TA90507,2
197947TA90514,2
197947TA90595,3
197947XA90335,2
197947XA90375,2
197947XA90486,2
197947XA90631,2
197947XA90838,1
197947YA90049,2
197947YA90054,3
197947YA90063,2
197947YA90090,2
197947YA90099,2
197947YA90191,2
197947YA90341,2
197947YA90508,2
197948B8HJ370,2
197948P639779,2
197950A020251,2
197950A030384,2
197950A030799,2
197950A061401,2
197950A111916,2
197950B131698,2
197950B131816,2
197950B160354,2
197950B161300,3
197950B180598,2
197950B201408,2
197950B221550,2
197950B221975,2
197950B241886,2
197950B290465,3
197950B300377,3
197950B300945,2
197950E350372,2
197950E350660,2
197950E350890,2
197950E351715,2
197950E400863,2
197950E401018,2
197950E420282,2
197950E420955,1
197950E421309,2
197950G460414,2
197950G480789,2
197950G510459,2
197950G510864,1
197950G530177,1
197950H610007,2
197950J650123,2
197950J660490,1
197950J670260,2
197950J670731,2
197950J880885,2
197950J920357,1
197950J920758,2
197950K701108,2
197950K701238,2
197950K711823,2
197950K830011,2
197950K861934,3
197950L780228,2
197950L780911,1
197950L790183,1
197950L900946,2
197950L910071,2
197950L910870,2
197952ATR0304,2
197952ATR0799,2
197952ATR1452,3
197952BRO1378,2
197952BRO1534,2
197952CRE0018,2
197952CRE0671,2
197952CSM1272,2
197952DLO0441,2
197952DLO0642,2
197952DLO1008,2
197952DLO1054,1
197952DSG0975,2
197952DSG1294,2
197952EFI0045,2
197952EFI2087,2
197952EKI0268,2
197952EKI0894,2
197952EKI1791,2
197952EST0370,2
197952EST1640,2
197952FBA0147,3
197952FBA0263,2
197952FBA0672,2
197952FBA0704,2
197952FBA1065,2
197952FBA1615,2
197952GFR0659,1
197952GFS0742,2
197952GFS0856,2
197952JBR0330,2
197952JMW0147,3
197952JSE0683,2
197952JSE1114,2
197952JSE1208,2
197952KTA0041,3
197952KTA0108,2
197952LNP0460,2
197952LWE0860,2
197952LWE0897,2
197952LWE1072,2
197952MCI0026,2
197952MCR0099,2
197952MCS1091,3
197952MCS1117,1
197952MYE1009,3
1979530EI0137,2
1979530EI0211,2
1979530EI0295,2
1979530EI0431,2
1979530NI0004,2
1979530NI0047,2
1979530NI0054,1
1979530NI0145,2
1979530NI0405,2
1979530NI0437,2
1979530NI0469,2
1979530NI0499,2
1979530NI0594,2
1979530NI0721,2
1979530NI0730,2
1979530NI0836,2
1979530WI0131,2
1979530WI0451,2
197954AD10919,2
197954AT00319,1
197954AT04129,2
197954AW02879,2
197954CE05719,2
197954CT01199,2
197954CT01769,2
197954CT02119,2
197954CT03319,2
197954CY01099,2
197954CY01169,2
197954CZ03329,3
197954CZ03629,2
197954CZ03839,2
197954CZ06449,2
197954DD01149,2
197954DD02529,2
197954DD04859,2
197954DD06859,3
197954DD10879,2
197954DW00959,3
197954DW01279,2
197954MA02329,2
1979557910222,1
1979557910733,2
1979557911641,1
1979557911838,3
1979557911920,2
1979557912079,2
1979557912565,2
1979557912949,2
1979557921489,2
1979557921790,2
1979557922083,2
1979557922241,3
1979557922258,2
1979557922767,1
1979557924439,2
1979557924584,1
1979557924808,3
1979557924991,2
1979557925053,2
1979600A10072,2
1979600A10119,3
1979600A13057,2
1979600B01010,2
1979600B02216,2
1979600B05071,2
1979600B09019,2
1979600B09063,2
1979600B12104,2
1979600C01133,2
1979600C01157,3
1979600C02114,2
1979600C03055,3
1979600C03067,2
1979600C05060,2
1979600C05107,1
1979600C07009,2
1979600C07351,3
1979600C07404,2
1979600C10015,1
1979600D02180,2
1979600D04028,2
1979600D07233,2
197961A061790,3
197961A201790,2
197961A25979T,2
197961A297790,2
197961B06279T,2
197961B20779P,2
197961C034790,2
1979620A01430,2
1979620A04270,2
1979620A04330,3
1979620A05210,3
1979620B00580,2
1979620B00620,3
1979620B02140,2
1979620B02340,2
1979620B05830,1
1979620B06220,2
1979620B08140,2
1979620C04340,2
1979620D01830,3
1979620D01880,2
1979620D02720,2
1979620D03840,2
1979620D04110,2
1979620D04250,2
1979620D05330,2
1979620D05390,2
1979620D06510,3
1979620D06520,3
1979620D06550,2
1979620E00350,1
1979620E02140,2
1979620E02290,2
1979620E02930,2
1979620E03910,2
1979620F02440,2
1979620F02770,1
1979620F03460,2
1979620G00840,2
1979620G01300,3
1979620G01490,2
1979620G01810,2
1979620G02140,2
1979620G03440,2
1979620H01640,2
1979620H02110,2
1979620J02500,2
1979620J04430,2
19796379A0001,2
19796379A0367,2
19796379B0029,3
19796379B0179,3
19796379B0414,2
19796379C0080,2
19796379C0084,2
19796379C0195,3
19796379C0388,2
19796379D0032,2
19796379D0108,2
19796379D0446,3
19796379D0456,2
19796379D0464,2
1979910020131,2
1979910020287,1
1979910030196,2
1979910050079,2
1979910070276,2
1979910090999,1
1979927900627,2
1979927900656,2
1979927901103,2
1979927901287,2
1979927901290,2
1979927902128,2
1979927902562,2
1979927902972,2
1979927903177,2
1979927903517,2
1979927903565,3
1979927903773,3
1979927903878,2
1979927904655,1
1979927905297,2
1979927906686,2
1979927907438,2
1979927908364,2
19799379C0881,2
19799379C0974,1
19799379C0996,2
19799379C1166,3
19799379C1831,2
19799379C2072,3
19799379C2329,2
19799379C2380,1
19799379E0309,1
19799379E0383,3
19799379W0436,2
19799379W0574,2
19799379W0708,2
19799379W1070,2
19799379W1962,2
1979947900119,2
1979947901305,2
1979947901329,3
1979947901412,2
1979947901820,2
1979947902840,2
1979947904130,2
1979947905258,1
1979947905553,2
1979947905554,1
1979947905573,2
197995179B019,2
197995179C051,2
197995279B009,2
197995279B040,1
197995279C013,2
197995279F042,3
197995379C001,2
197995379C072,4
197995379E044,2
197995379F018,2
197995379F043,2
197995379G017,2
197995579B015,2
197995579B019,2
197995579F020,3
197995579G011,2
197995579G016,2
197995679C055,1
197995679C069,2
197995679G013,2
197995679G021,2
197995779C038,2
197995779C042,2
197995779E006,2
197995779G007,2
197995879B041,4
197995879C066,3
197995879D023,2
197995879E054,2
197995979A029,2
197995979B032,2
197995979B037,2
197995D79A025,3
197995D79G016,2
197995N79A051,2
197995N79F019,3
197995O79A025,3
197995O79E009,3
197996EA01089,2
197996EA06036,2
197996EA09185,2
197996FA10012,2
197996PF09031,2
197996YE02049,2
197996YE03031,2
197996YK04001,1
197996YS08032,2
197997AB00909,2
197997AB10611,2
197997AC02711,2
197997AC04508,2
197997AC05103,2
197997AC07309,2
197997BC04008,2
197997BC05807,2
197997BC06503,2
197997BC07610,1
197997CB01807,2
197997DA03012,1
197997DA04502,3
197997DB03608,2
197997DC03103,2
197997DC06903,2
197997EA01606,2
197997EA03510,3
197997EA03710,1
197997EB02010,2
197997EB04210,2
197997FA00509,2
197997FB07010,2
197997FB09703,3
197997FC01509,2
197997FC08009,2
197997GA01003,1
197997GA04011,2
197997GB22508,2
197997GB22706,2
197997GB23401,2
197997GC15406,2
197997KA07112,3
197997KA09107,2
197997KA10811,3
197997KA12112,2
197997KB19010,2
197997LA15302,2
197997LA31603,2
197997LB61407,3
197997LC67306,3
197997LC75609,1
197997NA00402,2
197997NA01101,1
197997NA03106,2
197997PB02402,2
197997PC00603,2
197997PC04808,1
197997PC06102,3
197997QA01403,2
197997QA02910,4
197997QB01006,1
197997QB11907,3
197997QC21606,1
197997QC22312,2
197997RA00606,2
197997RA01303,2
197997RA05101,1
197997RA06301,1
197997RA11410,3
197997UA03207,1
197997UB01909,3
197997UB10502,2
197997XB01311,2
197997XB02612,2
1979981007377,2
1979981252472,2
1979981921697,2
198001A3JGU61,3
198001A3RJV29,2
198001A6KKD63,2
198001A7ODD63,2
198001A8LAC16,2
198001A9RCI44,1
198001A9REU81,2
198001AASGE99,2
198001ACTDJ47,2
198001AFKIU74,2
198001AFMAD29,2
198001AFNAE73,2
198001AFTKD31,3
198001AFVBC97,3
198001AGIAK65,2
198001AGMKW61,2
198001AGSJF29,2
198001AHAEC26,2
198001AHWHO98,2
198001AIQCJ74,2
198001AIRCX99,2
198001AJVAC44,2
198001AJVFC36,3
198001AJXAG01,2
198001AMIGD77,3
198001ANPEE39,2
198001AOWJF29,2
198001ATIIO46,2
198001AULKD25,2
198001AURGL15,3
198001AVHHD41,1
198001B2KFL13,3
198001B5MDC67,1
198001B5TEV45,2
198001B6PJF18,2
198001B7IDC64,2
198001B7TBD63,2
198001B7UJI83,2
198001B7XHU27,3
198001B8VAJ53,2
198001B9QCC19,3
198001B9SKX07,3
198001BAWLW02,2
198001BBJDP94,2
198001BDLEE82,3
198001BFQEC72,2
198001BFSDD37,2
198001BGPJP94,3
198001BHSA253,2
198001BHXDD41,2
198001BIRLK85,2
198001BLVJD87,2
198001BMKDD72,1
198001BNMLF20,3
198001BNPGC52,2
198001BNXID34,2
198001BQQLF17,2
198001BQXJD49,2
198001C1OFP74,2
198001C2KDJ60,2
198001C3OAD93,2
198001C4QIP85,2
198001C5HCW95,1
198001C8PGW96,2
198001C9OER65,2
198001CAQBW34,2
198001CASIC48,3
198001CBKAC81,3
198001CCHJQ86,1
198001CCLDF15,3
198001CDCFU38,2
198001CEHGK28,3
198001CEPJD92,2
198001CFQAK39,2
198001CHLKX07,2
198001CJIDS05,3
198001CJSGW81,2
198001CJXAF00,2
198001CKWLC46,2
198001CLQDE77,2
198001CLREL81,2
198001CLXFF27,2
198001CMSBW86,2
198001CNRAE50,2
198001COJIC88,2
198001CPADC11,3
198001CRQAO79,3
198001CSXAC31,3
198001CTWGD35,2
198001D1SDE67,2
198001D4PCU43,2
198001D4TIC69,2
198001D6SKO36,3
198001D7MFK79,2
198001D8ILC86,2
198001D8JEO34,2
198001D9JKI26,2
198001DARJJ38,2
198001DBQGE47,2
198001DBSID72,2
198001DCLJE86,2
198001DFTAW17,2
198001DHIKF32,2
198001DIQJX05,2
198001DJUJO38,2
198001DKPAW38,2
198001DLSBD29,2
198001DOIKP63,2
198001DOVJE06,2
198001DQWBE88,2
198001DRLDC81,2
198001DTWKF17,2
198001DUIJK52,2
198001E2JAD02,2
198001E4LAF01,3
198001E6HAP85,3
198001E6MKC15,2
198001E7IDD88,2
198001E8BJF32,1
198001E8SEE33,3
198001E9MFC22,2
198001EDUIC32,3
198001EDXBF96,3
198001EEKGU47,2
198001EEPJC23,3
198001EFQHW35,2
198001EFVDC56,2
198001EGJAX11,2
198001EGTDC88,3
198001EKJKC74,2
198001ELQKC93,2
198001EMSFX01,2
198001ENVLK13,2
198001EOQCE00,3
198001EOXAD54,2
198001EPKHW62,2
198001EPWFD38,1
198001EROLF25,2
198001ESLBC48,3
198001ESWKL19,2
198001ETLED29,2
198001ETMGV89,2
198001ETVEC69,2
198001EUNLC52,2
198001EURBC29,2
198001EVXG119,2
198001F2RGK69,2
198001F2WDZ77,2
198001F3MGD34,2
198001F3RED03,2
198001F4WBC55,2
198001F5AJD83,2
198001F5LCE59,2
198001F5NEE49,2
198001F5QJE80,2
198001F6OIC72,2
198001F8NLL09,2
198001FAFFC27,2
198001FBAKE59,2
198001FCMCF26,2
198001FDKGC81,3
198001FDWLC70,2
198001FESEU67,2
198001FEXJC75,2
198001FFWFF39,2
198001FGICV29,2
198001FHHAC11,2
198001FHKFL62,2
198001FHUFO28,2
198001FLRCE41,3
198001FMPGD73,3
198001FMQGD36,2
198001FMTGE00,2
198001FNOHE15,3
198001FNXBF08,3
198001FOIJD83,3
198001FONAE68,3
198001FQUCU44,2
198001FTTEU80,2
198001G1LJF32,2
198001G2MBE44,2
198001G3LAE01,2
198001G8PEF12,3
198001G8WLW82,2
198001G9MJC33,3
198001GAILF14,2
198001GBNJC46,2
198001GBODD07,2
198001GBXCI21,2
198001GCKED48,3
198001GEIJC29,2
198001GEMJW82,2
198001GGHHE41,3
198001GGIDC95,2
198001GHIJD05,2
198001GJSCD02,4
198001GKHGC78,2
198001GLNGC18,3
198001GLODP67,2
198001GMVCP03,2
198001GNTED90,2
198001GOTEC99,2
198001GQRKU63,2
198001GRRDE04,2
198001GSMLI41,3
198001GVMDD96,3
198001GVOHE96,2
198001GVRGC12,2
198001H1PEF18,1
198001H1WAE73,2
198001H2ADE50,2
198001H2RAW10,2
198001H3EBD37,3
198001H3QAE00,3
198001H3TBX26,2
198001H4LIE65,3
198001H5LJL03,2
198001H5WIX23,2
198001H6HGI83,2
198001H7OAE63,2
198001H8KAD11,2
198001H9OGQ85,3
198001HCNGA90,2
198001HCRAQ09,2
198001HCSFI59,2
198001HEKBE89,3
198001HERAO48,2
198001HEXBE80,2
198001HGOKD04,2
198001HGPDE77,2
198001HGWAD99,3
198001HIMKW70,1
198001HIPLF34,3
198001HLIEF12,3
198001HLJJU16,2
198001HLMLL70,2
198001HLNCF78,2
198001HMJEC17,3
198001HNXJC65,2
198001HOSAU29,2
198001HPNCQ14,2
198001HRWKU24,3
198001HSNAC47,2
198001HTGEK53,2
198001HTWCD75,2
198001HVOEC27,2
198001I1QAP77,3
198001I2HFD75,2
198001I2LKX51,2
198001I2RAE72,2
198001I4GGC82,2
198001I4OKC39,2
198001I6GIE72,3
198001I6LED05,2
198001I7HBV41,2
198001IANEI52,2
198001IDJED56,2
198001IDQGP08,2
198001IGUBC19,2
198001IHILF22,2
198001IIMFW74,3
198001INTFQ12,2
198001IOHID01,2
198001IOODX29,2
198001IOQJ735,3
198001IPLGF02,2
198001IPPIC97,3
198001IPTFD72,3
198001IPWFE55,3
198001IRVAX20,2
198001ITPCD00,2
198001IUJGE84,2
198001IUKDF07,1
198001J3IJW69,2
198001J4KKC99,2
198001J4TAC99,2
198001J8LKD68,2
198001J9SGU72,2
198001JAOAJ21,2
198001JBBBE86,2
198001JBOAE13,2
198001JCXGE84,1
198001JDQKE09,2
198001JEJLD66,3
198001JEVAE90,3
198001JFSIE31,2
198001JFVGC48,2
198001JGHGC68,2
198001JGIHL66,3
198001JGREV32,2
198001JGSJD06,2
198001JHLGD30,2
198001JIQHI10,3
198001JJSGU66,2
198001JKIHE89,2
198001JLIED49,2
198001JMPAC99,3
198001JMUKC14,2
198001JMWGW29,2
198001JNIKE48,2
198001JNJBQ73,3
198001JNQDE00,2
198001JNWGJ04,2
198001JORAD49,2
198001JPNGU91,2
198001JQD1A13,2
198001JQDCK41,2
198001JSMGV57,2
198001JSXEU25,2
198001K1MHD68,3
198001K5KEC86,4
198001K5LEE80,3
198001K5OAX95,2
198001K6OBF05,2
198001K6THC60,2
198001K8AJQ23,2
198001K8NCD96,2
198001K8WBU90,2
198001K9WAI79,2
198001KASIE90,2
198001KAWGI13,2
198001KBRFE96,1
198001KBTDR29,2
198001KCTIQ11,4
198001KDNEE84,2
198001KGQFC16,2
198001KIJD259,2
198001KIMAK42,3
198001KIMDD11,2
198001KKSEP41,2
198001KLXFD89,2
198001KMQJF93,2
198001KMQLK37,2
198001KMRAC96,2
198001KNQCP85,2
198001KNXGC39,2
198001KOPLC99,2
198001KPIEC68,2
198001KQABP81,3
198001KQREC14,2
198001KQWDD76,2
198001KRXCW50,1
198001KTLEC14,2
198001KTRBE31,2
198001KTUBE41,2
198001KUVLD14,2
198001L1NEF03,2
198001L1QKV63,3
198001L2LAO99,3
198001L3WBC28,3
198001L5NCD42,3
198001L5XDK19,2
198001L6BHE56,2
198001L6QAJ02,2
198001L7TGE60,2
198001L9NGX25,2
198001L9QCE93,2
198001LAJHD29,2
198001LBQGE96,2
198001LBSG619,2
198001LCNBF55,3
198001LDKAO48,3
198001LDNDV89,2
198001LEOKJ96,2
198001LEOLF64,3
198001LGIJR23,2
198001LGIJW98,2
198001LGNIF33,2
198001LGUGD37,2
198001LHNJC95,2
198001LIHAX02,2
198001LIMCF27,3
198001LIQDD94,2
198001LJOGF23,2
198001LKLLR07,3
198001LNQAC10,3
198001LOLBC93,2
198001LPUKD91,3
198001LUMKU92,2
198003A102700,3
198003A108090,2
198003A203020,2
198003A206670,2
198003B102610,2
198003B201260,2
198003B207620,1
198003B305380,2
198003C105920,2
198003D103000,2
198003D204590,3
198003E309440,2
198003G101350,2
198003G104930,2
198003H100210,2
198003J104970,3
198003L101120,2
198003L103030,2
1980040AF0015,3
1980040AJ1025,3
1980040AK0472,1
1980040AK1343,2
1980040AM1119,2
1980040AN0653,1
1980040BA0552,1
1980040BA1070,3
1980040BG1608,3
1980040CD1217,2
1980040CD1424,2
1980040CD1498,2
1980040CG1127,2
1980040CG1351,3
1980040CG1573,2
1980040CH1646,2
1980040DB0264,2
1980040DB0500,1
1980040DB1560,2
1980040DB1607,2
1980040DC0880,2
1980040DC1592,2
1980040DD0393,2
1980040DG1800,2
1980040EC0295,2
1980040EC0949,2
1980040EC1219,2
1980040EC1657,2
1980040GC0166,3
1980040HH0529,3
1980040JA1124,2
1980040JA1852,3
1980040JF0028,2
1980040JH1155,2
1980040JH1379,3
1980040KK0350,2
1980040KK0891,2
1980040KK0917,2
1980040KL0514,2
1980040KL0615,2
198005A200842,1
198005B100840,2
198005B101031,2
198005B201277,2
198005B300460,3
198005C100252,2
198005D100557,2
198005D200226,2
198005D201010,2
198005E100565,2
198005E100611,2
198005E100755,2
198005E100880,2
198005E100935,2
198005E200027,2
198005F100065,3
198005G100222,2
198005G101686,2
198005G102071,3
198005G102181,2
198005G200048,2
198005G200442,2
198005G200617,3
198005G200624,2
198005G400821,2
198005G401718,2
198005G402823,3
198005J100894,3
198005J101546,2
198005J300651,2
198005J302144,2
198005J302355,3
198005J400872,2
198005J400979,2
198005J401749,2
198005J402008,2
198005K100194,1
198005K100870,2
198005K100945,3
198005K100987,3
198005K201174,2
198005L100350,2
198005L100594,2
198005L100685,2
198005L100785,2
198005L100825,2
198005L100837,3
198005L101357,2
198005L200413,2
198005L200737,2
198006A000974,3
198006B000466,2
198006B000543,2
198006B000671,3
198006B000874,3
198006B001289,2
198006C000520,2
198006C000973,2
198006C001255,2
198006D000385,3
198006D000483,3
198006D000553,3
198006D000884,2
198006D001019,3
198006D001369,2
198006D001449,3
198006D001644,2
198006D001689,2
198006E000391,3
198006E000547,2
198006E000551,2
198006E001023,2
198006F000414,2
198006F001441,2
198006F001521,2
198006F001636,2
198006F001898,3
198006F002277,3
198006F002325,3
198006F002383,1
198006F002495,2
198006F002836,2
198006G000509,3
198006G000909,2
198006G001157,2
198006G001714,2
198006G001773,2
198006G001972,2
198006J000261,2
198006J001637,2
198006J002064,2
198006J002101,2
198006J003050,2
198006K000771,2
198006K001078,2
198006K001734,2
198006K001809,2
198006K002421,2
198006K002519,2
198006K002598,2
198006K002613,2
198006K002718,3
198006L000342,2
198006L000637,4
198006L001442,2
198006M000141,2
198006M000871,2
198006M000892,2
198006M000974,2
198006M001123,2
198006M002109,2
198006N000119,2
198006N000491,2
198006N000552,3
198006N000641,2
198006N000747,1
198006P000427,1
198006P000629,2
198006P001716,2
198006P002127,2
198006P002159,2
198006P002303,2
198006Q000616,2
198006Q000714,2
198006Q001675,2
1980070A11492,2
1980070A11785,3
1980070A12059,2
1980070B10933,3
1980070B11132,2
1980070B11370,2
1980070B11566,2
1980070B11798,2
1980070B20645,2
1980070B20753,2
1980070B21448,2
1980070C10679,3
1980070C10901,2
1980070C21077,2
1980070C21390,2
1980070C21475,3
1980070D10911,3
1980070D20873,2
1980070D21653,2
1980070E11102,2
1980070E20553,3
198007ACULE00,2
198007AEIDA80,2
198007ATIKQ00,2
198007BSWEQ80,2
198007C1QIQ30,3
198007CNBKE80,2
198007CPHGQ70,1
198007CUVGE10,2
198007CVIGQ60,2
198010B003180,2
198010B024980,2
198010C006380,2
198010C014680,2
198010C022780,2
198010C029880,2
198010C032880,3
198010C044980,2
198010C049380,3
198010D006580,3
198010D012580,2
198010D016980,3
198010D021680,2
198010E038280,2
198010E040380,2
198010E054180,2
198010F034580,2
198010F038080,2
198010F056580,2
198010F066480,2
198010G009480,2
198010G020380,3
198010H000680,2
198010H026180,2
198010H037680,3
198010H039380,3
198010H047280,2
198010H063180,3
1980110AA0233,3
1980110AA1179,3
1980110AK0229,2
1980110AK0991,2
1980110BD0148,2
1980110BD0466,2
1980110BD0799,2
1980110BD1178,2
1980110BE0304,2
1980110BE0749,2
1980110BF0134,3
1980110CG0831,2
1980110CI0223,2
1980110CI0381,1
1980110CI0627,2
1980110DC0552,2
1980110DJ0239,2
1980110DJ0297,1
1980110DJ0494,2
1980110DJ0560,2
1980110DJ0624,2
1980110DJ0683,2
1980110DJ0733,4
198012A083680,2
198012A166880,2
198012A180080,3
198012A196880,3
198012A230280,2
198012A235480,2
198012B003280,2
198012B030580,2
198012B039780,2
198012B059380,2
198012B078580,2
198012B088880,2
198012B101480,2
198012B129980,2
198012B167180,2
198012B173580,3
198012C008880,2
198012C015080,1
198012C026180,2
198012C061980,2
198012C084280,3
198012C102680,2
198012C139380,2
198012D022780,2
198012D025480,2
198012D096780,2
198012D126380,2
198013A034880,3
198013A053380,2
198013A095380,2
198013A142180,2
198013A187580,2
198013A197980,2
198013A209980,2
198013B002880,2
198013B004880,2
198013B046680,2
198013B073480,2
198013B173380,2
198013C000480,3
198013C051480,2
198013C076880,2
198013C084080,2
198013C085980,2
198013C098080,2
198013D033580,3
198013D078380,2
198013D079680,2
198013E068780,3
198013E073580,2
198013E117780,2
198013E140180,2
198013F032580,2
198013F049480,2
198013F084180,2
198013F094680,2
198013F155380,2
198013H056480,2
198013H073980,1
198013H129980,2
198013H133380,1
198013H147980,2
198013H174980,2
198013H191880,2
198013H200880,2
198013J007380,3
198013J012680,2
198013J012980,2
198013J036980,2
198013J050780,2
198013K033680,2
198013K043780,2
198013K078480,2
198013K080980,2
198013L028580,2
198013L036380,2
198013L069080,3
198013M039080,2
198013M074480,3
198013M111080,2
198013N023080,2
198013N029880,2
198013N044780,2
198013N066580,2
198013N068680,2
198013N113480,2
198013N113680,3
198013N128380,3
198013N162480,2
198013N179180,2
198013P042280,2
198013P108780,2
198013P131180,3
198013P131680,1
198013P152880,2
198013P153780,2
198013P159780,2
198013Q020980,2
198013Q030180,2
198013Q060680,2
198013Q144580,1
198013Q204980,2
198013Q235480,2
198013Q239880,2
198014A102027,3
198014A102955,2
198014A200185,3
198014A300899,2
198014B100541,2
198014B100627,2
198014B101568,2
198014B102154,2
198014B200454,2
198014B201060,2
198014B201199,2
198014B201269,2
198014B201505,2
198014C100727,3
198014C101430,2
198014C101548,2
198014C101985,2
198014C201113,2
198014C201580,2
198014C300635,2
198014D200311,2
198014D200982,3
198014D201022,1
198014E100790,2
198014E101600,2
198014F100454,2
198014F100756,3
198014F101220,3
198014F101661,2
198014F101750,2
198016H070542,1
198016J010614,3
198016J010631,2
198016K060597,2
198016L020173,3
198016L030395,2
198016L030660,2
198016L040286,2
198016L040542,2
198016M050235,2
198016N110114,2
198016N120117,2
198016N120234,2
198016N120384,3
198016N120418,2
198016P110273,2
198016P120021,2
198016T030198,2
198016T030479,1
198016T050440,2
198016T050614,2
198016U030194,3
198016U040286,2
198016V010408,2
198016V010434,2
198016W050037,2
198016W050083,2
198016W050087,3
198016W050391,3
198017D100844,3
198017D200138,2
198017D200728,2
198017F100058,2
198017F100498,2
198017F100757,2
